event_id,commence_time,home_team,away_team,bookmaker_key,bookmaker_title,market_key,outcome_name,point,raw_price,decimal_price,snapshot_time,raw_saved_path,book_implied_prob,consensus_median_prob,edge_prob,edge_rel_pct,zscore,injured,injury_status,injury_note
96377d2fb55e3cef733cecccdecaed5f,2025-11-16T18:02:33Z,Buffalo Bills,Tampa Bay Buccaneers,fanatics,Fanatics,h2h,Buffalo Bills,,1.61,1.61,20251116_2038,backtest/cache/event_props_full_96377d2fb55e3cef733cecccdecaed5f_snapshot_20251116_2038.json,0.582901554404145,0.582901554404145,0.0,0.0,-0.2502478624936792,False,,
96377d2fb55e3cef733cecccdecaed5f,2025-11-16T18:02:33Z,Buffalo Bills,Tampa Bay Buccaneers,fanatics,Fanatics,h2h,Tampa Bay Buccaneers,,2.25,2.25,20251116_2038,backtest/cache/event_props_full_96377d2fb55e3cef733cecccdecaed5f_snapshot_20251116_2038.json,0.4170984455958549,0.4170984455958549,0.0,0.0,0.25024786249367875,False,,
96377d2fb55e3cef733cecccdecaed5f,2025-11-16T18:02:33Z,Buffalo Bills,Tampa Bay Buccaneers,bovada,Bovada,h2h,Buffalo Bills,,1.69,1.69,20251116_2038,backtest/cache/event_props_full_96377d2fb55e3cef733cecccdecaed5f_snapshot_20251116_2038.json,0.554089709762533,0.582901554404145,0.028811844641612017,0.05199851961509978,-1.196396434882673,False,,
96377d2fb55e3cef733cecccdecaed5f,2025-11-16T18:02:33Z,Buffalo Bills,Tampa Bay Buccaneers,bovada,Bovada,h2h,Tampa Bay Buccaneers,,2.1,2.1,20251116_2038,backtest/cache/event_props_full_96377d2fb55e3cef733cecccdecaed5f_snapshot_20251116_2038.json,0.445910290237467,0.4170984455958549,-0.028811844641612072,-0.06461354508385193,1.1963964348826726,False,,
229a5e9ce60dcb344a8cc3c97121154e,2025-11-16T18:02:50Z,Minnesota Vikings,Chicago Bears,draftkings,DraftKings,h2h,Chicago Bears,,1.34,1.34,20251116_2038,backtest/cache/event_props_full_229a5e9ce60dcb344a8cc3c97121154e_snapshot_20251116_2038.json,0.7048458149779735,0.7013574660633485,-0.003488348914625017,-0.004949095022624243,0.07320831996917211,False,,
229a5e9ce60dcb344a8cc3c97121154e,2025-11-16T18:02:50Z,Minnesota Vikings,Chicago Bears,draftkings,DraftKings,h2h,Minnesota Vikings,,3.2,3.2,20251116_2038,backtest/cache/event_props_full_229a5e9ce60dcb344a8cc3c97121154e_snapshot_20251116_2038.json,0.29515418502202645,0.2986425339366516,0.003488348914625128,0.011818734382386627,-0.07320831996917314,False,,
229a5e9ce60dcb344a8cc3c97121154e,2025-11-16T18:02:50Z,Minnesota Vikings,Chicago Bears,williamhill_us,Caesars,h2h,Chicago Bears,,1.15,1.15,20251116_2038,backtest/cache/event_props_full_229a5e9ce60dcb344a8cc3c97121154e_snapshot_20251116_2038.json,0.8130081300813009,0.7013574660633485,-0.11165066401795243,-0.13733031674208146,2.047512697297434,False,,
229a5e9ce60dcb344a8cc3c97121154e,2025-11-16T18:02:50Z,Minnesota Vikings,Chicago Bears,williamhill_us,Caesars,h2h,Minnesota Vikings,,5.0,5.0,20251116_2038,backtest/cache/event_props_full_229a5e9ce60dcb344a8cc3c97121154e_snapshot_20251116_2038.json,0.18699186991869918,0.2986425339366516,0.1116506640179524,0.5970883336612237,-2.0475126972974325,False,,
229a5e9ce60dcb344a8cc3c97121154e,2025-11-16T18:02:50Z,Minnesota Vikings,Chicago Bears,fanduel,FanDuel,h2h,Chicago Bears,,1.4,1.4,20251116_2038,backtest/cache/event_props_full_229a5e9ce60dcb344a8cc3c97121154e_snapshot_20251116_2038.json,0.6744186046511629,0.7013574660633485,0.0269388614121856,0.03994382899048209,-0.48218451237472315,False,,
229a5e9ce60dcb344a8cc3c97121154e,2025-11-16T18:02:50Z,Minnesota Vikings,Chicago Bears,fanduel,FanDuel,h2h,Minnesota Vikings,,2.9,2.9,20251116_2038,backtest/cache/event_props_full_229a5e9ce60dcb344a8cc3c97121154e_snapshot_20251116_2038.json,0.32558139534883723,0.2986425339366516,-0.026938861412185655,-0.08274078862314165,0.4821845123747252,False,,
229a5e9ce60dcb344a8cc3c97121154e,2025-11-16T18:02:50Z,Minnesota Vikings,Chicago Bears,mybookieag,MyBookie.ag,h2h,Chicago Bears,,1.45,1.45,20251116_2038,backtest/cache/event_props_full_229a5e9ce60dcb344a8cc3c97121154e_snapshot_20251116_2038.json,0.6463414634146342,0.7013574660633485,0.05501600264871431,0.08511909843763346,-0.9946811503505979,False,,
229a5e9ce60dcb344a8cc3c97121154e,2025-11-16T18:02:50Z,Minnesota Vikings,Chicago Bears,mybookieag,MyBookie.ag,h2h,Minnesota Vikings,,2.65,2.65,20251116_2038,backtest/cache/event_props_full_229a5e9ce60dcb344a8cc3c97121154e_snapshot_20251116_2038.json,0.3536585365853659,0.2986425339366516,-0.05501600264871431,-0.15556249024808874,0.9946811503505991,False,,
229a5e9ce60dcb344a8cc3c97121154e,2025-11-16T18:02:50Z,Minnesota Vikings,Chicago Bears,betrivers,BetRivers,h2h,Chicago Bears,,1.32,1.32,20251116_2038,backtest/cache/event_props_full_229a5e9ce60dcb344a8cc3c97121154e_snapshot_20251116_2038.json,0.7013574660633485,0.7013574660633485,0.0,0.0,0.00953491833004065,False,,
229a5e9ce60dcb344a8cc3c97121154e,2025-11-16T18:02:50Z,Minnesota Vikings,Chicago Bears,betrivers,BetRivers,h2h,Minnesota Vikings,,3.1,3.1,20251116_2038,backtest/cache/event_props_full_229a5e9ce60dcb344a8cc3c97121154e_snapshot_20251116_2038.json,0.2986425339366516,0.2986425339366516,0.0,0.0,-0.009534918330039638,False,,
229a5e9ce60dcb344a8cc3c97121154e,2025-11-16T18:02:50Z,Minnesota Vikings,Chicago Bears,fanatics,Fanatics,h2h,Chicago Bears,,1.42,1.42,20251116_2038,backtest/cache/event_props_full_229a5e9ce60dcb344a8cc3c97121154e_snapshot_20251116_2038.json,0.6594724220623501,0.7013574660633485,0.04188504400099835,0.06351295763060477,-0.7549996206797848,False,,
229a5e9ce60dcb344a8cc3c97121154e,2025-11-16T18:02:50Z,Minnesota Vikings,Chicago Bears,fanatics,Fanatics,h2h,Minnesota Vikings,,2.75,2.75,20251116_2038,backtest/cache/event_props_full_229a5e9ce60dcb344a8cc3c97121154e_snapshot_20251116_2038.json,0.3405275779376499,0.2986425339366516,-0.041885044000998295,-0.12300044611560768,0.7549996206797848,False,,
229a5e9ce60dcb344a8cc3c97121154e,2025-11-16T18:02:50Z,Minnesota Vikings,Chicago Bears,bovada,Bovada,h2h,Chicago Bears,,1.33,1.33,20251116_2038,backtest/cache/event_props_full_229a5e9ce60dcb344a8cc3c97121154e_snapshot_20251116_2038.json,0.706401766004415,0.7013574660633485,-0.005044299941066477,-0.0071408371040722314,0.1016093478084632,False,,
229a5e9ce60dcb344a8cc3c97121154e,2025-11-16T18:02:50Z,Minnesota Vikings,Chicago Bears,bovada,Bovada,h2h,Minnesota Vikings,,3.2,3.2,20251116_2038,backtest/cache/event_props_full_229a5e9ce60dcb344a8cc3c97121154e_snapshot_20251116_2038.json,0.293598233995585,0.2986425339366516,0.005044299941066588,0.01718096145340725,-0.10160934780846423,False,,
5c06e82838fcfade9adf1e89b8bd3081,2025-11-16T18:02:54Z,New York Giants,Green Bay Packers,draftkings,DraftKings,h2h,Green Bay Packers,,1.6,1.6,20251116_2038,backtest/cache/event_props_full_5c06e82838fcfade9adf1e89b8bd3081_snapshot_20251116_2038.json,0.5897435897435896,0.5628272251308901,-0.026916364612699528,-0.045640792169360074,0.4908975865282407,False,,
5c06e82838fcfade9adf1e89b8bd3081,2025-11-16T18:02:54Z,New York Giants,Green Bay Packers,draftkings,DraftKings,h2h,New York Giants,,2.3,2.3,20251116_2038,backtest/cache/event_props_full_5c06e82838fcfade9adf1e89b8bd3081_snapshot_20251116_2038.json,0.41025641025641024,0.43717277486910994,0.026916364612699695,0.0656086387434555,-0.49089758652824406,False,,
5c06e82838fcfade9adf1e89b8bd3081,2025-11-16T18:02:54Z,New York Giants,Green Bay Packers,williamhill_us,Caesars,h2h,Green Bay Packers,,1.88,1.88,20251116_2038,backtest/cache/event_props_full_5c06e82838fcfade9adf1e89b8bd3081_snapshot_20251116_2038.json,0.5013262599469495,0.5628272251308901,0.06150096518394066,0.12267652843569118,-1.7975249318201463,False,,
5c06e82838fcfade9adf1e89b8bd3081,2025-11-16T18:02:54Z,New York Giants,Green Bay Packers,williamhill_us,Caesars,h2h,New York Giants,,1.89,1.89,20251116_2038,backtest/cache/event_props_full_5c06e82838fcfade9adf1e89b8bd3081_snapshot_20251116_2038.json,0.4986737400530504,0.43717277486910994,-0.06150096518394044,-0.12332906316141248,1.7975249318201436,False,,
5c06e82838fcfade9adf1e89b8bd3081,2025-11-16T18:02:54Z,New York Giants,Green Bay Packers,fanduel,FanDuel,h2h,Green Bay Packers,,1.52,1.52,20251116_2038,backtest/cache/event_props_full_5c06e82838fcfade9adf1e89b8bd3081_snapshot_20251116_2038.json,0.62,0.5628272251308901,-0.05717277486910988,-0.09221415301469335,1.2739957723070607,False,,
5c06e82838fcfade9adf1e89b8bd3081,2025-11-16T18:02:54Z,New York Giants,Green Bay Packers,fanduel,FanDuel,h2h,New York Giants,,2.48,2.48,20251116_2038,backtest/cache/event_props_full_5c06e82838fcfade9adf1e89b8bd3081_snapshot_20251116_2038.json,0.38,0.43717277486910994,0.05717277486910993,0.15045467070818402,-1.2739957723070618,False,,
5c06e82838fcfade9adf1e89b8bd3081,2025-11-16T18:02:54Z,New York Giants,Green Bay Packers,mybookieag,MyBookie.ag,h2h,Green Bay Packers,,1.55,1.55,20251116_2038,backtest/cache/event_props_full_5c06e82838fcfade9adf1e89b8bd3081_snapshot_20251116_2038.json,0.6025641025641025,0.5628272251308901,-0.039736877433212414,-0.06594630722958657,0.8227188516887584,False,,
5c06e82838fcfade9adf1e89b8bd3081,2025-11-16T18:02:54Z,New York Giants,Green Bay Packers,mybookieag,MyBookie.ag,h2h,New York Giants,,2.35,2.35,20251116_2038,backtest/cache/event_props_full_5c06e82838fcfade9adf1e89b8bd3081_snapshot_20251116_2038.json,0.3974358974358974,0.43717277486910994,0.039736877433212525,0.09998311096098636,-0.8227188516887606,False,,
5c06e82838fcfade9adf1e89b8bd3081,2025-11-16T18:02:54Z,New York Giants,Green Bay Packers,betrivers,BetRivers,h2h,Green Bay Packers,,1.66,1.66,20251116_2038,backtest/cache/event_props_full_5c06e82838fcfade9adf1e89b8bd3081_snapshot_20251116_2038.json,0.5561497326203209,0.5628272251308901,0.006677492510569261,0.012006645187273575,-0.3785805949084028,False,,
5c06e82838fcfade9adf1e89b8bd3081,2025-11-16T18:02:54Z,New York Giants,Green Bay Packers,betrivers,BetRivers,h2h,New York Giants,,2.08,2.08,20251116_2038,backtest/cache/event_props_full_5c06e82838fcfade9adf1e89b8bd3081_snapshot_20251116_2038.json,0.4438502673796791,0.43717277486910994,-0.00667749251056915,-0.015044471078029292,0.3785805949084017,False,,
5c06e82838fcfade9adf1e89b8bd3081,2025-11-16T18:02:54Z,New York Giants,Green Bay Packers,fanatics,Fanatics,h2h,Green Bay Packers,,1.67,1.67,20251116_2038,backtest/cache/event_props_full_5c06e82838fcfade9adf1e89b8bd3081_snapshot_20251116_2038.json,0.5628272251308901,0.5628272251308901,0.0,0.0,-0.20575334189775973,False,,
5c06e82838fcfade9adf1e89b8bd3081,2025-11-16T18:02:54Z,New York Giants,Green Bay Packers,fanatics,Fanatics,h2h,New York Giants,,2.15,2.15,20251116_2038,backtest/cache/event_props_full_5c06e82838fcfade9adf1e89b8bd3081_snapshot_20251116_2038.json,0.43717277486910994,0.43717277486910994,0.0,0.0,0.20575334189776134,False,,
5c06e82838fcfade9adf1e89b8bd3081,2025-11-16T18:02:54Z,New York Giants,Green Bay Packers,bovada,Bovada,h2h,Green Bay Packers,,1.67,1.67,20251116_2038,backtest/cache/event_props_full_5c06e82838fcfade9adf1e89b8bd3081_snapshot_20251116_2038.json,0.5628272251308901,0.5628272251308901,0.0,0.0,-0.20575334189775973,False,,
5c06e82838fcfade9adf1e89b8bd3081,2025-11-16T18:02:54Z,New York Giants,Green Bay Packers,bovada,Bovada,h2h,New York Giants,,2.15,2.15,20251116_2038,backtest/cache/event_props_full_5c06e82838fcfade9adf1e89b8bd3081_snapshot_20251116_2038.json,0.43717277486910994,0.43717277486910994,0.0,0.0,0.20575334189776134,False,,
fd2f29289d6437a7c07d4780c5f04936,2025-11-16T18:02:55Z,Tennessee Titans,Houston Texans,draftkings,DraftKings,h2h,Houston Texans,,1.04,1.04,20251116_2038,backtest/cache/event_props_full_fd2f29289d6437a7c07d4780c5f04936_snapshot_20251116_2038.json,0.9259259259259259,0.9148368294028644,-0.011089096523061559,-0.011976224244906483,1.537069625393631,False,,
fd2f29289d6437a7c07d4780c5f04936,2025-11-16T18:02:55Z,Tennessee Titans,Houston Texans,draftkings,DraftKings,h2h,Tennessee Titans,,13.0,13.0,20251116_2038,backtest/cache/event_props_full_fd2f29289d6437a7c07d4780c5f04936_snapshot_20251116_2038.json,0.07407407407407408,0.08516317059713568,0.0110890965230616,0.1497028030613316,-1.5370696253936358,False,,
fd2f29289d6437a7c07d4780c5f04936,2025-11-16T18:02:55Z,Tennessee Titans,Houston Texans,williamhill_us,Caesars,h2h,Houston Texans,,1.03,1.03,20251116_2038,backtest/cache/event_props_full_fd2f29289d6437a7c07d4780c5f04936_snapshot_20251116_2038.json,0.9106678230702514,0.9148368294028644,0.004169006332612968,0.004577966001431193,-0.5994468268285956,False,,
fd2f29289d6437a7c07d4780c5f04936,2025-11-16T18:02:55Z,Tennessee Titans,Houston Texans,williamhill_us,Caesars,h2h,Tennessee Titans,,10.5,10.5,20251116_2038,backtest/cache/event_props_full_fd2f29289d6437a7c07d4780c5f04936_snapshot_20251116_2038.json,0.08933217692974847,0.08516317059713568,-0.004169006332612787,-0.04666858545148101,0.5994468268285861,False,,
fd2f29289d6437a7c07d4780c5f04936,2025-11-16T18:02:55Z,Tennessee Titans,Houston Texans,fanduel,FanDuel,h2h,Houston Texans,,1.03,1.03,20251116_2038,backtest/cache/event_props_full_fd2f29289d6437a7c07d4780c5f04936_snapshot_20251116_2038.json,0.9184481393507521,0.9148368294028644,-0.0036113099478877198,-0.003931969365674302,0.4899922662235336,False,,
fd2f29289d6437a7c07d4780c5f04936,2025-11-16T18:02:55Z,Tennessee Titans,Houston Texans,fanduel,FanDuel,h2h,Tennessee Titans,,11.6,11.6,20251116_2038,backtest/cache/event_props_full_fd2f29289d6437a7c07d4780c5f04936_snapshot_20251116_2038.json,0.08155186064924783,0.08516317059713568,0.0036113099478878585,0.04428237343866374,-0.48999226622354475,False,,
fd2f29289d6437a7c07d4780c5f04936,2025-11-16T18:02:55Z,Tennessee Titans,Houston Texans,mybookieag,MyBookie.ag,h2h,Houston Texans,,1.02,1.02,20251116_2038,backtest/cache/event_props_full_fd2f29289d6437a7c07d4780c5f04936_snapshot_20251116_2038.json,0.9133389974511469,0.9148368294028644,0.0014978319517174876,0.0016399518206246355,-0.225415529129271,False,,
fd2f29289d6437a7c07d4780c5f04936,2025-11-16T18:02:55Z,Tennessee Titans,Houston Texans,mybookieag,MyBookie.ag,h2h,Tennessee Titans,,10.75,10.75,20251116_2038,backtest/cache/event_props_full_fd2f29289d6437a7c07d4780c5f04936_snapshot_20251116_2038.json,0.08666100254885302,0.08516317059713568,-0.001497831951717335,-0.017283805952659836,0.22541552912926283,False,,
fd2f29289d6437a7c07d4780c5f04936,2025-11-16T18:02:55Z,Tennessee Titans,Houston Texans,fanatics,Fanatics,h2h,Houston Texans,,1.05,1.05,20251116_2038,backtest/cache/event_props_full_fd2f29289d6437a7c07d4780c5f04936_snapshot_20251116_2038.json,0.9163346613545817,0.9148368294028644,-0.0014978319517173766,-0.0016345905212220065,0.19405242672059805,False,,
fd2f29289d6437a7c07d4780c5f04936,2025-11-16T18:02:55Z,Tennessee Titans,Houston Texans,fanatics,Fanatics,h2h,Tennessee Titans,,11.5,11.5,20251116_2038,backtest/cache/event_props_full_fd2f29289d6437a7c07d4780c5f04936_snapshot_20251116_2038.json,0.08366533864541834,0.08516317059713568,0.0014978319517173488,0.017902658089574024,-0.19405242672058384,False,,
fd2f29289d6437a7c07d4780c5f04936,2025-11-16T18:02:55Z,Tennessee Titans,Houston Texans,bovada,Bovada,h2h,Houston Texans,,1.05,1.05,20251116_2038,backtest/cache/event_props_full_fd2f29289d6437a7c07d4780c5f04936_snapshot_20251116_2038.json,0.9049773755656108,0.9148368294028644,0.009859453837253618,0.01089469649016525,-1.3962519623799117,False,,
fd2f29289d6437a7c07d4780c5f04936,2025-11-16T18:02:55Z,Tennessee Titans,Houston Texans,bovada,Bovada,h2h,Tennessee Titans,,10.0,10.0,20251116_2038,backtest/cache/event_props_full_fd2f29289d6437a7c07d4780c5f04936_snapshot_20251116_2038.json,0.09502262443438914,0.08516317059713568,-0.009859453837253451,-0.10375901419204824,1.3962519623799097,False,,
0ae85bbc3711ad0cb94475a40e2364f0,2025-11-16T18:03:15Z,Atlanta Falcons,Carolina Panthers,draftkings,DraftKings,h2h,Atlanta Falcons,,1.45,1.45,20251116_2038,backtest/cache/event_props_full_0ae85bbc3711ad0cb94475a40e2364f0_snapshot_20251116_2038.json,0.6506024096385543,0.6506024096385543,0.0,0.0,-0.1571889443216827,False,,
0ae85bbc3711ad0cb94475a40e2364f0,2025-11-16T18:03:15Z,Atlanta Falcons,Carolina Panthers,draftkings,DraftKings,h2h,Carolina Panthers,,2.7,2.7,20251116_2038,backtest/cache/event_props_full_0ae85bbc3711ad0cb94475a40e2364f0_snapshot_20251116_2038.json,0.3493975903614458,0.3493975903614458,0.0,0.0,0.15718894432168645,False,,
0ae85bbc3711ad0cb94475a40e2364f0,2025-11-16T18:03:15Z,Atlanta Falcons,Carolina Panthers,williamhill_us,Caesars,h2h,Atlanta Falcons,,1.43,1.43,20251116_2038,backtest/cache/event_props_full_0ae85bbc3711ad0cb94475a40e2364f0_snapshot_20251116_2038.json,0.6611374407582938,0.6506024096385543,-0.010535031119739524,-0.015934706568208168,0.22279055802778364,False,,
0ae85bbc3711ad0cb94475a40e2364f0,2025-11-16T18:03:15Z,Atlanta Falcons,Carolina Panthers,williamhill_us,Caesars,h2h,Carolina Panthers,,2.79,2.79,20251116_2038,backtest/cache/event_props_full_0ae85bbc3711ad0cb94475a40e2364f0_snapshot_20251116_2038.json,0.3388625592417061,0.3493975903614458,0.01053503111973969,0.031089392535175876,-0.2227905580277853,False,,
0ae85bbc3711ad0cb94475a40e2364f0,2025-11-16T18:03:15Z,Atlanta Falcons,Carolina Panthers,fanduel,FanDuel,h2h,Atlanta Falcons,,1.47,1.47,20251116_2038,backtest/cache/event_props_full_0ae85bbc3711ad0cb94475a40e2364f0_snapshot_20251116_2038.json,0.6423357664233577,0.6506024096385543,0.008266643215196656,0.012869660460022067,-0.4553518011095877,False,,
0ae85bbc3711ad0cb94475a40e2364f0,2025-11-16T18:03:15Z,Atlanta Falcons,Carolina Panthers,fanduel,FanDuel,h2h,Carolina Panthers,,2.64,2.64,20251116_2038,backtest/cache/event_props_full_0ae85bbc3711ad0cb94475a40e2364f0_snapshot_20251116_2038.json,0.35766423357664234,0.3493975903614458,-0.008266643215196545,-0.023112859601671972,0.45535180110958695,False,,
0ae85bbc3711ad0cb94475a40e2364f0,2025-11-16T18:03:15Z,Atlanta Falcons,Carolina Panthers,mybookieag,MyBookie.ag,h2h,Atlanta Falcons,,1.35,1.35,20251116_2038,backtest/cache/event_props_full_0ae85bbc3711ad0cb94475a40e2364f0_snapshot_20251116_2038.json,0.7,0.6506024096385543,-0.04939759036144564,-0.07056798623063663,1.624492722250271,False,,
0ae85bbc3711ad0cb94475a40e2364f0,2025-11-16T18:03:15Z,Atlanta Falcons,Carolina Panthers,mybookieag,MyBookie.ag,h2h,Carolina Panthers,,3.15,3.15,20251116_2038,backtest/cache/event_props_full_0ae85bbc3711ad0cb94475a40e2364f0_snapshot_20251116_2038.json,0.3,0.3493975903614458,0.04939759036144581,0.16465863453815271,-1.6244927222502703,False,,
0ae85bbc3711ad0cb94475a40e2364f0,2025-11-16T18:03:15Z,Atlanta Falcons,Carolina Panthers,betrivers,BetRivers,h2h,Atlanta Falcons,,1.45,1.45,20251116_2038,backtest/cache/event_props_full_0ae85bbc3711ad0cb94475a40e2364f0_snapshot_20251116_2038.json,0.6375000000000001,0.6506024096385543,0.013102409638554247,0.020552799433026268,-0.6297691424672948,False,,
0ae85bbc3711ad0cb94475a40e2364f0,2025-11-16T18:03:15Z,Atlanta Falcons,Carolina Panthers,betrivers,BetRivers,h2h,Carolina Panthers,,2.55,2.55,20251116_2038,backtest/cache/event_props_full_0ae85bbc3711ad0cb94475a40e2364f0_snapshot_20251116_2038.json,0.36250000000000004,0.3493975903614458,-0.013102409638554247,-0.03614457831325309,0.6297691424672978,False,,
0ae85bbc3711ad0cb94475a40e2364f0,2025-11-16T18:03:15Z,Atlanta Falcons,Carolina Panthers,fanatics,Fanatics,h2h,Atlanta Falcons,,1.38,1.38,20251116_2038,backtest/cache/event_props_full_0ae85bbc3711ad0cb94475a40e2364f0_snapshot_20251116_2038.json,0.677570093457944,0.6506024096385543,-0.026967683819389632,-0.039800581636892284,0.815486595099295,False,,
0ae85bbc3711ad0cb94475a40e2364f0,2025-11-16T18:03:15Z,Atlanta Falcons,Carolina Panthers,fanatics,Fanatics,h2h,Carolina Panthers,,2.9,2.9,20251116_2038,backtest/cache/event_props_full_0ae85bbc3711ad0cb94475a40e2364f0_snapshot_20251116_2038.json,0.32242990654205606,0.3493975903614458,0.026967683819389743,0.08363890343984645,-0.8154865950992937,False,,
0ae85bbc3711ad0cb94475a40e2364f0,2025-11-16T18:03:15Z,Atlanta Falcons,Carolina Panthers,bovada,Bovada,h2h,Atlanta Falcons,,1.53,1.53,20251116_2038,backtest/cache/event_props_full_0ae85bbc3711ad0cb94475a40e2364f0_snapshot_20251116_2038.json,0.6155778894472362,0.6506024096385543,0.035024520191318076,0.05689697565773303,-1.4204599874787844,False,,
0ae85bbc3711ad0cb94475a40e2364f0,2025-11-16T18:03:15Z,Atlanta Falcons,Carolina Panthers,bovada,Bovada,h2h,Carolina Panthers,,2.45,2.45,20251116_2038,backtest/cache/event_props_full_0ae85bbc3711ad0cb94475a40e2364f0_snapshot_20251116_2038.json,0.3844221105527638,0.3493975903614458,-0.03502452019131802,-0.09110953618395146,1.4204599874787842,False,,
91630b9c62640117918fa30d2a62d2db,2025-11-16T21:05:00Z,Arizona Cardinals,San Francisco 49ers,draftkings,DraftKings,h2h,Arizona Cardinals,,2.6,2.6,20251116_2038,backtest/cache/event_props_full_91630b9c62640117918fa30d2a62d2db_snapshot_20251116_2038.json,0.3689320388349514,0.37046004842615016,0.0015280095911987535,0.004141710207722938,-0.3411024164685503,False,,
91630b9c62640117918fa30d2a62d2db,2025-11-16T21:05:00Z,Arizona Cardinals,San Francisco 49ers,draftkings,DraftKings,h2h,San Francisco 49ers,,1.52,1.52,20251116_2038,backtest/cache/event_props_full_91630b9c62640117918fa30d2a62d2db_snapshot_20251116_2038.json,0.6310679611650486,0.62953995157385,-0.001528009591198587,-0.0024213075060531453,0.341102416468553,False,,
