event_id,commence_time,home_team,away_team,bookmaker_key,bookmaker_title,market_key,outcome_name,point,raw_price,decimal_price,snapshot_time,raw_saved_path,book_implied_prob,consensus_median_prob,edge_prob,edge_rel_pct,zscore,injured,injury_status,injury_note
fd2f29289d6437a7c07d4780c5f04936,2025-11-16T18:02:55Z,Tennessee Titans,Houston Texans,draftkings,DraftKings,h2h,Tennessee Titans,,9.5,9.5,20251116_2040,backtest/cache/event_props_full_fd2f29289d6437a7c07d4780c5f04936_snapshot_20251116_2040.json,0.10037878787878789,0.07516570726693586,-0.025213080611852026,-0.2511793691142994,1.233795218481592,False,,
fd2f29289d6437a7c07d4780c5f04936,2025-11-16T18:02:55Z,Tennessee Titans,Houston Texans,williamhill_us,Caesars,h2h,Houston Texans,,1.01,1.01,20251116_2040,backtest/cache/event_props_full_fd2f29289d6437a7c07d4780c5f04936_snapshot_20251116_2040.json,0.9369144284821986,0.9248342927330641,-0.01208013574913458,-0.012893531556242975,0.8252614401554494,False,,
fd2f29289d6437a7c07d4780c5f04936,2025-11-16T18:02:55Z,Tennessee Titans,Houston Texans,williamhill_us,Caesars,h2h,Tennessee Titans,,15.0,15.0,20251116_2040,backtest/cache/event_props_full_fd2f29289d6437a7c07d4780c5f04936_snapshot_20251116_2040.json,0.06308557151780138,0.07516570726693586,0.012080135749134482,0.19148809241944856,-0.8252614401554499,False,,
fd2f29289d6437a7c07d4780c5f04936,2025-11-16T18:02:55Z,Tennessee Titans,Houston Texans,fanduel,FanDuel,h2h,Houston Texans,,1.01,1.01,20251116_2040,backtest/cache/event_props_full_fd2f29289d6437a7c07d4780c5f04936_snapshot_20251116_2040.json,0.940623162845385,0.9248342927330641,-0.015788870112320996,-0.01678554253816126,1.0300304284807296,False,,
fd2f29289d6437a7c07d4780c5f04936,2025-11-16T18:02:55Z,Tennessee Titans,Houston Texans,fanduel,FanDuel,h2h,Tennessee Titans,,16.0,16.0,20251116_2040,backtest/cache/event_props_full_fd2f29289d6437a7c07d4780c5f04936_snapshot_20251116_2040.json,0.059376837154614934,0.07516570726693586,0.015788870112320927,0.26590958476294946,-1.0300304284807318,False,,
fd2f29289d6437a7c07d4780c5f04936,2025-11-16T18:02:55Z,Tennessee Titans,Houston Texans,mybookieag,MyBookie.ag,h2h,Houston Texans,,1.02,1.02,20251116_2040,backtest/cache/event_props_full_fd2f29289d6437a7c07d4780c5f04936_snapshot_20251116_2040.json,0.9133389974511469,0.9248342927330641,0.011495295281917173,0.012586011671457223,-0.4764001750520762,False,,
fd2f29289d6437a7c07d4780c5f04936,2025-11-16T18:02:55Z,Tennessee Titans,Houston Texans,mybookieag,MyBookie.ag,h2h,Tennessee Titans,,10.75,10.75,20251116_2040,backtest/cache/event_props_full_fd2f29289d6437a7c07d4780c5f04936_snapshot_20251116_2040.json,0.08666100254885302,0.07516570726693586,-0.011495295281917159,-0.13264669163545584,0.4764001750520704,False,,
fd2f29289d6437a7c07d4780c5f04936,2025-11-16T18:02:55Z,Tennessee Titans,Houston Texans,fanatics,Fanatics,h2h,Houston Texans,,1.02,1.02,20251116_2040,backtest/cache/event_props_full_fd2f29289d6437a7c07d4780c5f04936_snapshot_20251116_2040.json,0.9363295880149812,0.9248342927330641,-0.011495295281917173,-0.01227697536108754,0.7929708582274136,False,,
fd2f29289d6437a7c07d4780c5f04936,2025-11-16T18:02:55Z,Tennessee Titans,Houston Texans,fanatics,Fanatics,h2h,Tennessee Titans,,15.0,15.0,20251116_2040,backtest/cache/event_props_full_fd2f29289d6437a7c07d4780c5f04936_snapshot_20251116_2040.json,0.06367041198501872,0.07516570726693586,0.011495295281917145,0.1805437553101105,-0.792970858227418,False,,
fd2f29289d6437a7c07d4780c5f04936,2025-11-16T18:02:55Z,Tennessee Titans,Houston Texans,bovada,Bovada,h2h,Houston Texans,,1.05,1.05,20251116_2040,backtest/cache/event_props_full_fd2f29289d6437a7c07d4780c5f04936_snapshot_20251116_2040.json,0.9049773755656108,0.9248342927330641,0.019856917167453303,0.021941893470035903,-0.9380673333299453,False,,
