event_id,commence_time,home_team,away_team,bookmaker_key,bookmaker_title,market_key,outcome_name,point,raw_price,decimal_price,snapshot_time,raw_saved_path
e926e654cedeb65fcfcc389a5158ef4e,2025-11-16T21:05:00Z,Los Angeles Rams,Seattle Seahawks,draftkings,DraftKings,h2h,Los Angeles Rams,,1.57,1.57,20251116_2040,backtest/cache/event_props_full_e926e654cedeb65fcfcc389a5158ef4e_snapshot_20251116_2040.json
e926e654cedeb65fcfcc389a5158ef4e,2025-11-16T21:05:00Z,Los Angeles Rams,Seattle Seahawks,draftkings,DraftKings,h2h,Seattle Seahawks,,2.45,2.45,20251116_2040,backtest/cache/event_props_full_e926e654cedeb65fcfcc389a5158ef4e_snapshot_20251116_2040.json
e926e654cedeb65fcfcc389a5158ef4e,2025-11-16T21:05:00Z,Los Angeles Rams,Seattle Seahawks,betus,BetUS,h2h,Los Angeles Rams,,1.57,1.57,20251116_2040,backtest/cache/event_props_full_e926e654cedeb65fcfcc389a5158ef4e_snapshot_20251116_2040.json
e926e654cedeb65fcfcc389a5158ef4e,2025-11-16T21:05:00Z,Los Angeles Rams,Seattle Seahawks,betus,BetUS,h2h,Seattle Seahawks,,2.5,2.5,20251116_2040,backtest/cache/event_props_full_e926e654cedeb65fcfcc389a5158ef4e_snapshot_20251116_2040.json
e926e654cedeb65fcfcc389a5158ef4e,2025-11-16T21:05:00Z,Los Angeles Rams,Seattle Seahawks,williamhill_us,Caesars,h2h,Los Angeles Rams,,1.57,1.57,20251116_2040,backtest/cache/event_props_full_e926e654cedeb65fcfcc389a5158ef4e_snapshot_20251116_2040.json
e926e654cedeb65fcfcc389a5158ef4e,2025-11-16T21:05:00Z,Los Angeles Rams,Seattle Seahawks,williamhill_us,Caesars,h2h,Seattle Seahawks,,2.45,2.45,20251116_2040,backtest/cache/event_props_full_e926e654cedeb65fcfcc389a5158ef4e_snapshot_20251116_2040.json
e926e654cedeb65fcfcc389a5158ef4e,2025-11-16T21:05:00Z,Los Angeles Rams,Seattle Seahawks,fanduel,FanDuel,h2h,Los Angeles Rams,,1.56,1.56,20251116_2040,backtest/cache/event_props_full_e926e654cedeb65fcfcc389a5158ef4e_snapshot_20251116_2040.json
e926e654cedeb65fcfcc389a5158ef4e,2025-11-16T21:05:00Z,Los Angeles Rams,Seattle Seahawks,fanduel,FanDuel,h2h,Seattle Seahawks,,2.5,2.5,20251116_2040,backtest/cache/event_props_full_e926e654cedeb65fcfcc389a5158ef4e_snapshot_20251116_2040.json
e926e654cedeb65fcfcc389a5158ef4e,2025-11-16T21:05:00Z,Los Angeles Rams,Seattle Seahawks,mybookieag,MyBookie.ag,h2h,Los Angeles Rams,,1.56,1.56,20251116_2040,backtest/cache/event_props_full_e926e654cedeb65fcfcc389a5158ef4e_snapshot_20251116_2040.json
e926e654cedeb65fcfcc389a5158ef4e,2025-11-16T21:05:00Z,Los Angeles Rams,Seattle Seahawks,mybookieag,MyBookie.ag,h2h,Seattle Seahawks,,2.46,2.46,20251116_2040,backtest/cache/event_props_full_e926e654cedeb65fcfcc389a5158ef4e_snapshot_20251116_2040.json
e926e654cedeb65fcfcc389a5158ef4e,2025-11-16T21:05:00Z,Los Angeles Rams,Seattle Seahawks,lowvig,LowVig.ag,h2h,Los Angeles Rams,,1.59,1.59,20251116_2040,backtest/cache/event_props_full_e926e654cedeb65fcfcc389a5158ef4e_snapshot_20251116_2040.json
e926e654cedeb65fcfcc389a5158ef4e,2025-11-16T21:05:00Z,Los Angeles Rams,Seattle Seahawks,lowvig,LowVig.ag,h2h,Seattle Seahawks,,2.49,2.49,20251116_2040,backtest/cache/event_props_full_e926e654cedeb65fcfcc389a5158ef4e_snapshot_20251116_2040.json
e926e654cedeb65fcfcc389a5158ef4e,2025-11-16T21:05:00Z,Los Angeles Rams,Seattle Seahawks,betonlineag,BetOnline.ag,h2h,Los Angeles Rams,,1.59,1.59,20251116_2040,backtest/cache/event_props_full_e926e654cedeb65fcfcc389a5158ef4e_snapshot_20251116_2040.json
e926e654cedeb65fcfcc389a5158ef4e,2025-11-16T21:05:00Z,Los Angeles Rams,Seattle Seahawks,betonlineag,BetOnline.ag,h2h,Seattle Seahawks,,2.49,2.49,20251116_2040,backtest/cache/event_props_full_e926e654cedeb65fcfcc389a5158ef4e_snapshot_20251116_2040.json
e926e654cedeb65fcfcc389a5158ef4e,2025-11-16T21:05:00Z,Los Angeles Rams,Seattle Seahawks,betrivers,BetRivers,h2h,Los Angeles Rams,,1.54,1.54,20251116_2040,backtest/cache/event_props_full_e926e654cedeb65fcfcc389a5158ef4e_snapshot_20251116_2040.json
e926e654cedeb65fcfcc389a5158ef4e,2025-11-16T21:05:00Z,Los Angeles Rams,Seattle Seahawks,betrivers,BetRivers,h2h,Seattle Seahawks,,2.43,2.43,20251116_2040,backtest/cache/event_props_full_e926e654cedeb65fcfcc389a5158ef4e_snapshot_20251116_2040.json
e926e654cedeb65fcfcc389a5158ef4e,2025-11-16T21:05:00Z,Los Angeles Rams,Seattle Seahawks,fanatics,Fanatics,h2h,Los Angeles Rams,,1.56,1.56,20251116_2040,backtest/cache/event_props_full_e926e654cedeb65fcfcc389a5158ef4e_snapshot_20251116_2040.json
e926e654cedeb65fcfcc389a5158ef4e,2025-11-16T21:05:00Z,Los Angeles Rams,Seattle Seahawks,fanatics,Fanatics,h2h,Seattle Seahawks,,2.5,2.5,20251116_2040,backtest/cache/event_props_full_e926e654cedeb65fcfcc389a5158ef4e_snapshot_20251116_2040.json
e926e654cedeb65fcfcc389a5158ef4e,2025-11-16T21:05:00Z,Los Angeles Rams,Seattle Seahawks,bovada,Bovada,h2h,Los Angeles Rams,,1.57,1.57,20251116_2040,backtest/cache/event_props_full_e926e654cedeb65fcfcc389a5158ef4e_snapshot_20251116_2040.json
e926e654cedeb65fcfcc389a5158ef4e,2025-11-16T21:05:00Z,Los Angeles Rams,Seattle Seahawks,bovada,Bovada,h2h,Seattle Seahawks,,2.5,2.5,20251116_2040,backtest/cache/event_props_full_e926e654cedeb65fcfcc389a5158ef4e_snapshot_20251116_2040.json
cc60225b5a907bd9ba7c27c23131fc5c,2025-11-16T21:25:00Z,Cleveland Browns,Baltimore Ravens,draftkings,DraftKings,h2h,Baltimore Ravens,,1.23,1.23,20251116_2040,backtest/cache/event_props_full_cc60225b5a907bd9ba7c27c23131fc5c_snapshot_20251116_2040.json
cc60225b5a907bd9ba7c27c23131fc5c,2025-11-16T21:25:00Z,Cleveland Browns,Baltimore Ravens,draftkings,DraftKings,h2h,Cleveland Browns,,4.4,4.4,20251116_2040,backtest/cache/event_props_full_cc60225b5a907bd9ba7c27c23131fc5c_snapshot_20251116_2040.json
cc60225b5a907bd9ba7c27c23131fc5c,2025-11-16T21:25:00Z,Cleveland Browns,Baltimore Ravens,betus,BetUS,h2h,Baltimore Ravens,,1.23,1.23,20251116_2040,backtest/cache/event_props_full_cc60225b5a907bd9ba7c27c23131fc5c_snapshot_20251116_2040.json
cc60225b5a907bd9ba7c27c23131fc5c,2025-11-16T21:25:00Z,Cleveland Browns,Baltimore Ravens,betus,BetUS,h2h,Cleveland Browns,,4.45,4.45,20251116_2040,backtest/cache/event_props_full_cc60225b5a907bd9ba7c27c23131fc5c_snapshot_20251116_2040.json
cc60225b5a907bd9ba7c27c23131fc5c,2025-11-16T21:25:00Z,Cleveland Browns,Baltimore Ravens,williamhill_us,Caesars,h2h,Baltimore Ravens,,1.22,1.22,20251116_2040,backtest/cache/event_props_full_cc60225b5a907bd9ba7c27c23131fc5c_snapshot_20251116_2040.json
cc60225b5a907bd9ba7c27c23131fc5c,2025-11-16T21:25:00Z,Cleveland Browns,Baltimore Ravens,williamhill_us,Caesars,h2h,Cleveland Browns,,4.4,4.4,20251116_2040,backtest/cache/event_props_full_cc60225b5a907bd9ba7c27c23131fc5c_snapshot_20251116_2040.json
cc60225b5a907bd9ba7c27c23131fc5c,2025-11-16T21:25:00Z,Cleveland Browns,Baltimore Ravens,fanduel,FanDuel,h2h,Baltimore Ravens,,1.22,1.22,20251116_2040,backtest/cache/event_props_full_cc60225b5a907bd9ba7c27c23131fc5c_snapshot_20251116_2040.json
cc60225b5a907bd9ba7c27c23131fc5c,2025-11-16T21:25:00Z,Cleveland Browns,Baltimore Ravens,fanduel,FanDuel,h2h,Cleveland Browns,,4.6,4.6,20251116_2040,backtest/cache/event_props_full_cc60225b5a907bd9ba7c27c23131fc5c_snapshot_20251116_2040.json
cc60225b5a907bd9ba7c27c23131fc5c,2025-11-16T21:25:00Z,Cleveland Browns,Baltimore Ravens,mybookieag,MyBookie.ag,h2h,Baltimore Ravens,,1.22,1.22,20251116_2040,backtest/cache/event_props_full_cc60225b5a907bd9ba7c27c23131fc5c_snapshot_20251116_2040.json
cc60225b5a907bd9ba7c27c23131fc5c,2025-11-16T21:25:00Z,Cleveland Browns,Baltimore Ravens,mybookieag,MyBookie.ag,h2h,Cleveland Browns,,4.39,4.39,20251116_2040,backtest/cache/event_props_full_cc60225b5a907bd9ba7c27c23131fc5c_snapshot_20251116_2040.json
cc60225b5a907bd9ba7c27c23131fc5c,2025-11-16T21:25:00Z,Cleveland Browns,Baltimore Ravens,betonlineag,BetOnline.ag,h2h,Baltimore Ravens,,1.23,1.23,20251116_2040,backtest/cache/event_props_full_cc60225b5a907bd9ba7c27c23131fc5c_snapshot_20251116_2040.json
cc60225b5a907bd9ba7c27c23131fc5c,2025-11-16T21:25:00Z,Cleveland Browns,Baltimore Ravens,betonlineag,BetOnline.ag,h2h,Cleveland Browns,,4.44,4.44,20251116_2040,backtest/cache/event_props_full_cc60225b5a907bd9ba7c27c23131fc5c_snapshot_20251116_2040.json
cc60225b5a907bd9ba7c27c23131fc5c,2025-11-16T21:25:00Z,Cleveland Browns,Baltimore Ravens,lowvig,LowVig.ag,h2h,Baltimore Ravens,,1.23,1.23,20251116_2040,backtest/cache/event_props_full_cc60225b5a907bd9ba7c27c23131fc5c_snapshot_20251116_2040.json
cc60225b5a907bd9ba7c27c23131fc5c,2025-11-16T21:25:00Z,Cleveland Browns,Baltimore Ravens,lowvig,LowVig.ag,h2h,Cleveland Browns,,4.44,4.44,20251116_2040,backtest/cache/event_props_full_cc60225b5a907bd9ba7c27c23131fc5c_snapshot_20251116_2040.json
cc60225b5a907bd9ba7c27c23131fc5c,2025-11-16T21:25:00Z,Cleveland Browns,Baltimore Ravens,betrivers,BetRivers,h2h,Baltimore Ravens,,1.21,1.21,20251116_2040,backtest/cache/event_props_full_cc60225b5a907bd9ba7c27c23131fc5c_snapshot_20251116_2040.json
cc60225b5a907bd9ba7c27c23131fc5c,2025-11-16T21:25:00Z,Cleveland Browns,Baltimore Ravens,betrivers,BetRivers,h2h,Cleveland Browns,,4.3,4.3,20251116_2040,backtest/cache/event_props_full_cc60225b5a907bd9ba7c27c23131fc5c_snapshot_20251116_2040.json
cc60225b5a907bd9ba7c27c23131fc5c,2025-11-16T21:25:00Z,Cleveland Browns,Baltimore Ravens,fanatics,Fanatics,h2h,Baltimore Ravens,,1.21,1.21,20251116_2040,backtest/cache/event_props_full_cc60225b5a907bd9ba7c27c23131fc5c_snapshot_20251116_2040.json
cc60225b5a907bd9ba7c27c23131fc5c,2025-11-16T21:25:00Z,Cleveland Browns,Baltimore Ravens,fanatics,Fanatics,h2h,Cleveland Browns,,4.7,4.7,20251116_2040,backtest/cache/event_props_full_cc60225b5a907bd9ba7c27c23131fc5c_snapshot_20251116_2040.json
cc60225b5a907bd9ba7c27c23131fc5c,2025-11-16T21:25:00Z,Cleveland Browns,Baltimore Ravens,bovada,Bovada,h2h,Baltimore Ravens,,1.22,1.22,20251116_2040,backtest/cache/event_props_full_cc60225b5a907bd9ba7c27c23131fc5c_snapshot_20251116_2040.json
cc60225b5a907bd9ba7c27c23131fc5c,2025-11-16T21:25:00Z,Cleveland Browns,Baltimore Ravens,bovada,Bovada,h2h,Cleveland Browns,,4.4,4.4,20251116_2040,backtest/cache/event_props_full_cc60225b5a907bd9ba7c27c23131fc5c_snapshot_20251116_2040.json
96ce7785b0980b03282c7e10d4c58d4a,2025-11-16T21:25:00Z,Denver Broncos,Kansas City Chiefs,draftkings,DraftKings,h2h,Denver Broncos,,2.8,2.8,20251116_2040,backtest/cache/event_props_full_96ce7785b0980b03282c7e10d4c58d4a_snapshot_20251116_2040.json
96ce7785b0980b03282c7e10d4c58d4a,2025-11-16T21:25:00Z,Denver Broncos,Kansas City Chiefs,draftkings,DraftKings,h2h,Kansas City Chiefs,,1.46,1.46,20251116_2040,backtest/cache/event_props_full_96ce7785b0980b03282c7e10d4c58d4a_snapshot_20251116_2040.json
96ce7785b0980b03282c7e10d4c58d4a,2025-11-16T21:25:00Z,Denver Broncos,Kansas City Chiefs,williamhill_us,Caesars,h2h,Denver Broncos,,2.79,2.79,20251116_2040,backtest/cache/event_props_full_96ce7785b0980b03282c7e10d4c58d4a_snapshot_20251116_2040.json
96ce7785b0980b03282c7e10d4c58d4a,2025-11-16T21:25:00Z,Denver Broncos,Kansas City Chiefs,williamhill_us,Caesars,h2h,Kansas City Chiefs,,1.46,1.46,20251116_2040,backtest/cache/event_props_full_96ce7785b0980b03282c7e10d4c58d4a_snapshot_20251116_2040.json
96ce7785b0980b03282c7e10d4c58d4a,2025-11-16T21:25:00Z,Denver Broncos,Kansas City Chiefs,fanduel,FanDuel,h2h,Denver Broncos,,2.84,2.84,20251116_2040,backtest/cache/event_props_full_96ce7785b0980b03282c7e10d4c58d4a_snapshot_20251116_2040.json
96ce7785b0980b03282c7e10d4c58d4a,2025-11-16T21:25:00Z,Denver Broncos,Kansas City Chiefs,fanduel,FanDuel,h2h,Kansas City Chiefs,,1.45,1.45,20251116_2040,backtest/cache/event_props_full_96ce7785b0980b03282c7e10d4c58d4a_snapshot_20251116_2040.json
96ce7785b0980b03282c7e10d4c58d4a,2025-11-16T21:25:00Z,Denver Broncos,Kansas City Chiefs,mybookieag,MyBookie.ag,h2h,Denver Broncos,,2.79,2.79,20251116_2040,backtest/cache/event_props_full_96ce7785b0980b03282c7e10d4c58d4a_snapshot_20251116_2040.json
96ce7785b0980b03282c7e10d4c58d4a,2025-11-16T21:25:00Z,Denver Broncos,Kansas City Chiefs,mybookieag,MyBookie.ag,h2h,Kansas City Chiefs,,1.45,1.45,20251116_2040,backtest/cache/event_props_full_96ce7785b0980b03282c7e10d4c58d4a_snapshot_20251116_2040.json
96ce7785b0980b03282c7e10d4c58d4a,2025-11-16T21:25:00Z,Denver Broncos,Kansas City Chiefs,betus,BetUS,h2h,Denver Broncos,,2.8,2.8,20251116_2040,backtest/cache/event_props_full_96ce7785b0980b03282c7e10d4c58d4a_snapshot_20251116_2040.json
96ce7785b0980b03282c7e10d4c58d4a,2025-11-16T21:25:00Z,Denver Broncos,Kansas City Chiefs,betus,BetUS,h2h,Kansas City Chiefs,,1.48,1.48,20251116_2040,backtest/cache/event_props_full_96ce7785b0980b03282c7e10d4c58d4a_snapshot_20251116_2040.json
96ce7785b0980b03282c7e10d4c58d4a,2025-11-16T21:25:00Z,Denver Broncos,Kansas City Chiefs,lowvig,LowVig.ag,h2h,Denver Broncos,,2.8,2.8,20251116_2040,backtest/cache/event_props_full_96ce7785b0980b03282c7e10d4c58d4a_snapshot_20251116_2040.json
96ce7785b0980b03282c7e10d4c58d4a,2025-11-16T21:25:00Z,Denver Broncos,Kansas City Chiefs,lowvig,LowVig.ag,h2h,Kansas City Chiefs,,1.48,1.48,20251116_2040,backtest/cache/event_props_full_96ce7785b0980b03282c7e10d4c58d4a_snapshot_20251116_2040.json
96ce7785b0980b03282c7e10d4c58d4a,2025-11-16T21:25:00Z,Denver Broncos,Kansas City Chiefs,betonlineag,BetOnline.ag,h2h,Denver Broncos,,2.8,2.8,20251116_2040,backtest/cache/event_props_full_96ce7785b0980b03282c7e10d4c58d4a_snapshot_20251116_2040.json
96ce7785b0980b03282c7e10d4c58d4a,2025-11-16T21:25:00Z,Denver Broncos,Kansas City Chiefs,betonlineag,BetOnline.ag,h2h,Kansas City Chiefs,,1.48,1.48,20251116_2040,backtest/cache/event_props_full_96ce7785b0980b03282c7e10d4c58d4a_snapshot_20251116_2040.json
96ce7785b0980b03282c7e10d4c58d4a,2025-11-16T21:25:00Z,Denver Broncos,Kansas City Chiefs,betrivers,BetRivers,h2h,Denver Broncos,,2.65,2.65,20251116_2040,backtest/cache/event_props_full_96ce7785b0980b03282c7e10d4c58d4a_snapshot_20251116_2040.json
96ce7785b0980b03282c7e10d4c58d4a,2025-11-16T21:25:00Z,Denver Broncos,Kansas City Chiefs,betrivers,BetRivers,h2h,Kansas City Chiefs,,1.47,1.47,20251116_2040,backtest/cache/event_props_full_96ce7785b0980b03282c7e10d4c58d4a_snapshot_20251116_2040.json
96ce7785b0980b03282c7e10d4c58d4a,2025-11-16T21:25:00Z,Denver Broncos,Kansas City Chiefs,fanatics,Fanatics,h2h,Denver Broncos,,2.75,2.75,20251116_2040,backtest/cache/event_props_full_96ce7785b0980b03282c7e10d4c58d4a_snapshot_20251116_2040.json
96ce7785b0980b03282c7e10d4c58d4a,2025-11-16T21:25:00Z,Denver Broncos,Kansas City Chiefs,fanatics,Fanatics,h2h,Kansas City Chiefs,,1.48,1.48,20251116_2040,backtest/cache/event_props_full_96ce7785b0980b03282c7e10d4c58d4a_snapshot_20251116_2040.json
96ce7785b0980b03282c7e10d4c58d4a,2025-11-16T21:25:00Z,Denver Broncos,Kansas City Chiefs,bovada,Bovada,h2h,Denver Broncos,,2.8,2.8,20251116_2040,backtest/cache/event_props_full_96ce7785b0980b03282c7e10d4c58d4a_snapshot_20251116_2040.json
96ce7785b0980b03282c7e10d4c58d4a,2025-11-16T21:25:00Z,Denver Broncos,Kansas City Chiefs,bovada,Bovada,h2h,Kansas City Chiefs,,1.45,1.45,20251116_2040,backtest/cache/event_props_full_96ce7785b0980b03282c7e10d4c58d4a_snapshot_20251116_2040.json
